CODE_UIC;LIBELLE;FRET;VOYAGEURS;CODE_LIGNE;RG_TRONCON;PK;COMMUNE;DEPARTEMEN;IDRESEAU;IDGAIA;X_L93;Y_L93;X_WGS84;Y_WGS84;C_GEO;Geo Point;Geo Shape
87315333;Pont-aux-Brebis;N;N;332000;1;002+351;BEAUVAIS;OISE;116815;e552aa34-6667-11e3-a7ff-01f464e0362d;631657.620099999;6926156.749600001;2.058160550540294;49.43118708988872;49.43118708988872, 2.0581605505402942;49.43118708986951, 2.0581605505402933;"{""coordinates"": [2.058160550540293, 49.43118708986951], ""type"": ""Point""}"
87753251;Rognac;O;O;928000;1;000+000;ROGNAC;BOUCHES-DU-RHONE;116825;d9af2f58-6667-11e3-89ff-01f464e0362d;880517.3913000003;6267837.8433;5.23087189079124;43.486677883901315;43.486677883901315, 5.2308718907912395;43.48667788387777, 5.230871890791241;"{""coordinates"": [5.230871890791241, 43.48667788387777], ""type"": ""Point""}"
87316497;Moliens;N;N;325000;1;121+892;MOLIENS;OISE;116829;2992b172-dfbc-11e3-a2ff-01a464e0362d;613709.5254999995;6952190.701000001;1.805420722077181;49.6629492513017;49.6629492513017, 1.8054207220771805;49.6629492512836, 1.8054207220771799;"{""coordinates"": [1.80542072207718, 49.6629492512836], ""type"": ""Point""}"
87582510;Caudos;N;N;655000;1;051+332;MIOS;GIRONDE;116837;e1651c2a-19bf-11e5-a6ff-01fc64e0362d;383099.49369999766;6390837.419100001;-0.990875489545473;44.544519948652656;44.544519948652656, -0.9908754895454732;44.54451994863183, -0.9908754895454763;"{""coordinates"": [-0.990875489545476, 44.54451994863183], ""type"": ""Point""}"
87718841;Arc-et-Senans;N;O;871000;1;027+425;ARC-ET-SENANS;DOUBS;116843;d96a56cc-6667-11e3-89ff-01f464e0362d;910732.6780999973;6662731.004099999;5.775479568412113;47.03147753322004;47.03147753322004, 5.775479568412113;47.0314775332063, 5.7754795684121145;"{""coordinates"": [5.775479568412115, 47.0314775332063], ""type"": ""Point""}"
87175018;Revigny;O;O;070000;1;238+040;REVIGNY-SUR-ORNAIN;MEUSE;116848;d9bf0dd4-6667-11e3-89ff-01f464e0362d;845787.5603;6860053.172899999;4.985885835496531;48.824039860013244;48.824039860013244, 4.985885835496531;48.82403985999102, 4.985885835496534;"{""coordinates"": [4.985885835496534, 48.82403985999102], ""type"": ""Point""}"
87393710;Fermaincourt;N;N;397000;1;004+529;MONTREUIL;EURE-ET-LOIR;116849;e53fa3ce-6667-11e3-a7ff-01f464e0362d;582270.9941999987;6852677.4309;1.398241874655978;48.7634537533216;48.7634537533216, 1.398241874655978;48.76345375329906, 1.398241874655977;"{""coordinates"": [1.398241874655977, 48.76345375329906], ""type"": ""Point""}"
87581868;Bassens-Appontements;O;N;570000;3;574+800;BASSENS;GIRONDE;116852;29d972da-dfbc-11e3-a2ff-01a464e0362d;422031.1450999975;6428538.5046;-0.522448411803406;44.90022655316763;44.90022655316763, -0.5224484118034055;44.90022655314778, -0.5224484118034084;"{""coordinates"": [-0.522448411803408, 44.90022655314778], ""type"": ""Point""}"
87345454;Oisy-le-Verger;N;N;259000;2;207+481;AUBENCHEUL-AU-BAC;NORD;116863;d943d074-6667-11e3-89ff-01f464e0362d;711240.3655000031;7017655.736900002;3.157426870558228;50.256750482501594;50.256750482501594, 3.157426870558228;50.256750482486254, 3.1574268705582282;"{""coordinates"": [3.157426870558228, 50.256750482486254], ""type"": ""Point""}"
87297317;Baboeuf;N;N;242000;1;113+040;BABŒUF;OISE;116867;e546c398-6667-11e3-a7ff-01f464e0362d;706482.8545999974;6942201.721500002;3.089596571238377;49.57901899459909;49.57901899459909, 3.089596571238377;49.57901899458061, 3.0895965712383773;"{""coordinates"": [3.089596571238377, 49.57901899458061], ""type"": ""Point""}"
87212191;Strasbourg-Roethig;N;O;110000;1;003+916;LINGOLSHEIM;BAS-RHIN;116871;d970a944-6667-11e3-89ff-01f464e0362d;1046218.2867999971;6839527.068;7.694915442232285;48.5633039400603;48.5633039400603, 7.6949154422322845;48.56330394003674, 7.69491544223229;"{""coordinates"": [7.69491544223229, 48.56330394003674], ""type"": ""Point""}"
87313353;Tricot;N;O;232000;1;105+293;TRICOT;OISE;116874;29a6b90e-dfbc-11e3-a2ff-01a464e0362d;669710.8646000028;6940277.9342;2.581532342952444;49.56104227001924;49.56104227001924, 2.5815323429524435;49.56104227000066, 2.581532342952443;"{""coordinates"": [2.581532342952443, 49.56104227000066], ""type"": ""Point""}"
87718221;Montain-Lavigny;N;N;880000;1;434+488;MONTAIN;JURA;116875;e0436868-19bf-11e5-82ff-01fc64e0362d;897475.9029000029;6627055.534000002;5.585629065849712;46.71450136323562;46.71450136323562, 5.585629065849712;46.714501363220954, 5.585629065849714;"{""coordinates"": [5.585629065849714, 46.714501363220954], ""type"": ""Point""}"
87765107;Orange;O;O;830000;1;713+253;ORANGE;VAUCLUSE;116881;290b23d4-dfbc-11e3-a2ff-01a464e0362d;845702.3977999985;6339234.203200001;4.821135648493367;44.136991050711096;44.136991050711096, 4.821135648493367;44.13699105068918, 4.821135648493368;"{""coordinates"": [4.821135648493368, 44.13699105068918], ""type"": ""Point""}"
87743831;Villebois;N;N;889000;1;015+755;VILLEBOIS;AIN;116882;e53d2114-6667-11e3-a7ff-01f464e0362d;887861.371799998;6529647.0119;5.420736957413821;45.84055264911447;45.84055264911447, 5.420736957413821;45.84055264909728, 5.420736957413823;"{""coordinates"": [5.420736957413823, 45.84055264909728], ""type"": ""Point""}"
87545350;St-Martin-d'Étampes;N;O;684000;1;057+522;ETAMPES;ESSONNE;116903;dff98870-19bf-11e5-82ff-01fc64e0362d;636772.8598000035;6814464.922699999;2.145308975628844;48.427387283115465;48.427387283115465, 2.145308975628844;48.427387283091186, 2.1453089756288435;"{""coordinates"": [2.145308975628843, 48.427387283091186], ""type"": ""Point""}"
87611350;Vernet-d'Ariège;N;O;672000;1;056+024;LE VERNET;ARIEGE;116905;d9865e02-6667-11e3-89ff-01f464e0362d;587063.931400001;6233228.699700002;1.611607072773937;43.18934614579822;43.18934614579822, 1.6116070727739369;43.18934614577398, 1.611607072773936;"{""coordinates"": [1.611607072773936, 43.18934614577398], ""type"": ""Point""}"
87141036;Foug;O;O;070000;1;312+613;FOUG;MEURTHE-ET-MOSELLE;116912;28f7136a-dfbc-11e3-a2ff-01a464e0362d;905345.3319000006;6845740.058800001;5.789704720335902;48.67916825886614;48.67916825886614, 5.789704720335902;48.679168258843184, 5.789704720335904;"{""coordinates"": [5.789704720335904, 48.679168258843184], ""type"": ""Point""}"
87396697;Pont-de-Braye;N;N;500000;1;192+447;LOIR EN VALLEE;SARTHE;116913;e54f598c-6667-11e3-a7ff-01f464e0362d;527194.0944999978;6743596.194499999;0.692615006804027;47.77003443355042;47.77003443355042, 0.6926150068040272;47.77003443353887, 0.6926150068040257;"{""coordinates"": [0.692615006804026, 47.77003443353887], ""type"": ""Point""}"
87574665;Château-Renault;O;O;550000;1;206+077;CHATEAU-RENAULT;INDRE-ET-LOIRE;116922;c11e3bea-f312-11e3-90ff-015864e0362d;542296.016900003;6722930.9201;0.901494533583571;47.587894768717284;47.587894768717284, 0.9014945335835706;47.58789476870518, 0.901494533583569;"{""coordinates"": [0.901494533583569, 47.58789476870518], ""type"": ""Point""}"
87781187;Colombiers;O;N;640000;1;424+690;COLOMBIERS;HERAULT;116926;e1bc4848-19bf-11e5-a6ff-01fc64e0362d;711010.6136000007;6246474.2775;3.13565387315628;43.317340910828435;43.317340910828435, 3.13565387315628;43.31734091080449, 3.13565387315628;"{""coordinates"": [3.13565387315628, 43.31734091080449], ""type"": ""Point""}"
87681627;Le Plessis-Chenet;N;O;746000;1;037+886;LE COUDRAY-MONTCEAUX;ESSONNE;116933;e0171ab2-19bf-11e5-82ff-01fc64e0362d;661607.5383000001;6830523.196800001;2.479575387206125;48.573786219925275;48.573786219925275, 2.4795753872061246;48.57378621990176, 2.479575387206124;"{""coordinates"": [2.479575387206124, 48.57378621990176], ""type"": ""Point""}"
87671818;Mugron;N;N;654000;1;180+170;MUGRON;LANDES;116938;e5407682-6667-11e3-a7ff-01f464e0362d;398177.54879999906;6301435.810699999;-0.747888754519602;43.74746764791312;43.74746764791312, -0.7478887545196021;43.747467647890225, -0.7478887545196037;"{""coordinates"": [-0.747888754519604, 43.747467647890225], ""type"": ""Point""}"
87781567;Joncels;N;N;722000;1;490+153;LUNAS;HERAULT;116950;d9d8c87c-6667-11e3-89ff-01f464e0362d;716011.4662000015;6291740.857700001;3.198668730452465;43.72451372973598;43.72451372973598, 3.198668730452465;43.72451372971304, 3.198668730452465;"{""coordinates"": [3.198668730452465, 43.72451372971304], ""type"": ""Point""}"
87194316;Pierrepont;N;N;204000;2;236+989;PIERREPONT;MEURTHE-ET-MOSELLE;116956;d9c43652-6667-11e3-89ff-01f464e0362d;896449.318400003;6927531.500500001;5.707022928666664;49.41693755982132;49.41693755982132, 5.707022928666664;49.41693755980204, 5.707022928666666;"{""coordinates"": [5.707022928666666, 49.41693755980204], ""type"": ""Point""}"
87722546;Sérézin;N;O;830000;1;526+420;TERNAY;RHONE;116960;e13bf49e-19bf-11e5-a6ff-01fc64e0362d;841583.5952999964;6504605.614;4.817233704300467;45.62631945513367;45.62631945513367, 4.817233704300467;45.62631945511584, 4.817233704300468;"{""coordinates"": [4.817233704300468, 45.62631945511584], ""type"": ""Point""}"
87611939;Lardenne;N;O;648000;1;012+306;TOULOUSE;HAUTE-GARONNE;116961;d9b37a38-6667-11e3-89ff-01f464e0362d;569490.2190999985;6278837.564399999;1.384146119355887;43.59657516059033;43.59657516059033, 1.3841461193558868;43.596575160567056, 1.3841461193558857;"{""coordinates"": [1.384146119355886, 43.596575160567056], ""type"": ""Point""}"
87393116;Bellevue;N;O;420000;1;008+475;MEUDON;HAUTS-DE-SEINE;116964;c106d8f6-f312-11e3-90ff-015864e0362d;643451.2182999998;6857917.7619;2.229850778453927;48.81884317835575;48.81884317835575, 2.229850778453927;48.81884317833351, 2.229850778453926;"{""coordinates"": [2.229850778453926, 48.81884317833351], ""type"": ""Point""}"
87684563;Mignères-Gondréville;O;N;745000;1;114+112;MIGNERES;LOIRET;116965;e53e3de6-6667-11e3-a7ff-01f464e0362d;672579.001199998;6771402.126499999;2.632029774732699;48.04242612015453;48.04242612015453, 2.6320297747326986;48.04242612014376, 2.632029774732698;"{""coordinates"": [2.632029774732698, 48.04242612014376], ""type"": ""Point""}"
